lot,n,tipologie
http://w3id.org/zac/87742_lot_7,11,ARMI | ARGENTI | Mobel; Holzgegenstande | Messing; Kupfersachen | Glas; Krystall; Spiegel | OGGETTI VARI | OROLOGI | OGGETTI IN LATTA | Portieren; Geweihe | VETRI | Porzellan; Fayencen; Marmor; Steingut
http://w3id.org/zac/87763_lot_10,11,Altertumer; Kunstgegenstande | BISCOTTI | MINIATURE | Munzen; Medaillen | MUNZEN; MEDAILLEN | MEDAGLIE | OGGETTI VARI | PLACCHETTE | plats; assiettes; Platten; Teller | Plaquettes; Plaquetten | Taufbecken; Kelche; Weihwasserbecken; Kirchenlampen | Tableaux; Peintures; Gravures
http://w3id.org/zac/87763_lot_12,11,CANDELABRI | Altertumer; Kunstgegenstande | MINIATURE | OGGETTI IN RAME | OGGETTI IN LATTA | PIATTI | Services a the; Services a cafe; Thee-Service; Kaffee-Service | Tableaux; Peintures; Gravures | Taufbecken; Kelche; Weihwasserbecken; Kirchenlampen | SPECCHI | plats; assiettes; Platten; Teller
http://w3id.org/zac/87773_lot_4,11,DIPINTI | Mobel; Figuren | OGGETTI VARI | SPECCHI | POLTRONE | SCULTURE | Porzellane; Fayencen; Steinzeug | VASI | VETRI | Silber; Bronze | Waffen; Gobelin; Facher
http://w3id.org/zac/88058_lot_11,11,CORNICI | BESTECKE; WAFFEN; BUCHER; EINBANDE | DOSEN; TASCHENUHREN; FACHER | MINIATUREN; OLBILDER; STICHE | FAYENCE; MAJOLIKA; STEINGUT; GLAS | MINIATUREN; BILDER; STICHE | MOBEL; SPIEGEL; STANDUHREN | OGGETTI IN CERA | OGGETTI VARI | SILBER; EMAIL; DOSEN; TASCHENUHREN; FACHER | VASI
http://w3id.org/zac/88058_lot_15,11,BESTECKE; WAFFEN; BUCHER; EINBANDE | CORNICI | FAYENCE; MAJOLIKA; STEINGUT; GLAS | MINIATUREN; OLBILDER; STICHE | DOSEN; TASCHENUHREN; FACHER | OGGETTI IN FERRO | OGGETTI IN RAME | OGGETTI IN CERA | OGGETTI IN ORO | SCATOLE | SILBER; EMAIL; DOSEN; TASCHENUHREN; FACHER
http://w3id.org/zac/88058_lot_8,11,FAYENCE; MAJOLIKA; STEINGUT; GLAS | MINIATUREN; BILDER; STICHE | MINIATUREN; OLBILDER; STICHE | DOSEN; TASCHENUHREN; FACHER | MOBEL; SPIEGEL; STANDUHREN | OGGETTI IN PELLE | OGGETTI IN RAME | OGGETTI IN CERA | OGGETTI VARI | SILBER; EMAIL; DOSEN; TASCHENUHREN; FACHER | VASI
http://w3id.org/zac/88067_lot_2,11,BRONZI | CERAMICHE | Gemalde; Kupferstiche | OGGETTI D'ARTE ORIENTALE | Fayence; Majoliken | MINIATURE | OGGETTI IN LEGNO | OGGETTI IN LATTA | Steinzeug; Hafnerware | PORCELLANE | VETRI
http://w3id.org/zac/88067_lot_7,11,BRONZI | CORNICI | Gemalde; Kupferstiche | Fayence; Majoliken | Mobel; Einrichtungsgenstande | MAIOLICHE | MINIATURE | OGGETTI VARI | VASI | PORCELLANE | VETRI
http://w3id.org/zac/88321_lot_2,11,ARTI GRAFICHE | CORNICI | FAYENCE; MAJOLIKA | GOLD; SILBER | Gold; Silber | Fayence; Majolika | OGGETTI IN LEGNO | SCULTURE | STEIN; METALL | PLAKETTEN; MUNZEN; MINIATUREN; BUCHER | TESSUTI | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88322_lot_5,11,CORNICI | DIPINTI | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter | OGGETTI VARI | OGGETTI IN RAME | OGGETTI IN LEGNO | OGGETTI IN LATTA | Zinn; Messing | PIATTI | STAMPE E INCISIONI | Schmuck; Silber
http://w3id.org/zac/88743_lot_5,11,ARGENTI | ARMI | FOTOGRAFIE | MOBILI | MAIOLICHE | LAMPADE | OGGETTI IN LATTA | OGGETTI VARI | ORIGINALAQUARELLE; ZEICHNUNGEN | TESSUTI | PIATTI
http://w3id.org/zac/88743_lot_7,11,ARGENTI | ARMI | MAIOLICHE | FOTOGRAFIE | MOBILI | ORIGINALAQUARELLE; ZEICHNUNGEN | OGGETTI VARI | OGGETTI IN LATTA | VASI | PIATTI | TESSUTI
http://w3id.org/zac/88743_lot_8,11,ARGENTI | ARMI | LAMPADE | MAIOLICHE | MOBILI | FOTOGRAFIE | OGGETTI VARI | OGGETTI IN LATTA | ORIGINALAQUARELLE; ZEICHNUNGEN | PORCELLANE | TESSUTI
http://w3id.org/zac/88745_lot_3,11,ARGENTI | CORNICI | DIPINTI | METALL; STEIN; GLAS | HAUSRAT; WANDTELLER; GIPSBUSTEN | ORIGINALRADIERUNGEN; REPRODUKTIONEN; PRACHTWERKE; BUCHER | TEPPICHE; DECKEN | VASEN; KRUGE; SCHALEN | WIRTSCHAFTSGEGENSTANDE; GESCHIRR | PORZELLAN; KERAMIK; ELFENBEINFIGUREN; ZWISCHENGOLDGLASER; BRONZEN | PORCELLANE
http://w3id.org/zac/B2246_lot_3,11,BIANCHERIA | ARREDAMENTI | BIGIOTTERIA | ARMI | BRONZI | MINIATURE | LAMPADE | MARMI | OGGETTI IN LEGNO | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/5760_lot_2,10,BROCADES; DAMASKS; VELVETS | AVORI | MOBILI | FAIENCE; LUSTRE WARE | LUSTRI | OGGETTI VARI | OGGETTI IN ORO | SPECCHI | VASI | PLACCHETTE
http://w3id.org/zac/5760_lot_3,10,BROCADES; DAMASKS; VELVETS | AVORI | FAIENCE; LUSTRE WARE | MOBILI | LUSTRI | OGGETTI IN ORO | TESSUTI | SMALTI | VASI | SPECCHI
http://w3id.org/zac/81799_lot_4,10,BRONZI | ARGENTI | MONETE | LIBRI | MAIOLICHE | MOBILI | OGGETTI VARI | OGGETTI IN LEGNO | VASI | REPERTI ARCHEOLOGICI
http://w3id.org/zac/83709_lot_4,10,AUTOMOBILI | LAQUES; EMAUX CLOISONNES | MERLETTI | MOBILI | PERLES; DIAMANTS | OGGETTI IN LEGNO | OGGETTI VARI | SEDIE | VENTAGLI | SCULTURE
http://w3id.org/zac/83721_lot_11,10,BOTTIGLIE | bronzes; pendules | Bronzes; Pendules | BRONZES; PENDULES | LAMPADE | OGGETTI IN LEGNO | OGGETTI VARI | OTTONI | PIATTI | TORCE | SCATOLE | PORCELLANE
http://w3id.org/zac/83879_lot_3,10,BISCOTTI | ACQUEFORTI | BISCUITS; PORCELAINES DE SEVRES | OGGETTI D'ARTE ORIENTALE | LAMPADE | JADES; CRISTAUX DE ROCHE | OGGETTI VARI | OGGETTI IN LEGNO | PORCELLANE | VASI
http://w3id.org/zac/87357_lot_6,10,ARREDAMENTI | BOTTIGLIE | ARAZZI | BRONZI | OGGETTI IN RAME | OGGETTI VARI | OGGETTI IN METALLO | Porzellan; Biscuit | SCATOLE | PORCELLANE
http://w3id.org/zac/87358_lot_4,10,DIPINTI | ARGENTI | AVORI | BRONZI | MINIATURE | OGGETTI IN LEGNO | OGGETTI IN PELLE | OGGETTI IN ORO | OGGETTI IN FERRO | TERRECOTTE
http://w3id.org/zac/87358_lot_5,10,AVORI | ARGENTI | BRONZI | MINIATURE | OGGETTI IN FERRO | OGGETTI IN LEGNO | OGGETTI VARI | OGGETTI IN PELLE | SMALTI | TERRECOTTE
http://w3id.org/zac/87358_lot_6,10,ARGENTI | BRONZI | MINIATURE | OGGETTI IN LEGNO | OGGETTI IN PELLE | OGGETTI IN ORO | OGGETTI IN FERRO | TESSUTI | SMALTI | PORCELLANE
http://w3id.org/zac/87361_lot_4,10,ARMI | DIPINTI | LIBRI | OGGETTI IN FERRO | OGGETTI IN LEGNO | OGGETTI IN METALLO | OGGETTI VARI | OGGETTI IN RAME | Porzellan; Emailen | VETRI
http://w3id.org/zac/87363_lot_13,10,ARMI | Bronce; Messingwaaren | Bilder; Miniaturen | LAMPADE | Kriegs- und Jagd-Waffen; Jagdgerathschaften | Fayence; glasirte Thonwaaren | MOBILI | Kostumstucke; Kostume; Stickereien | OGGETTI IN FERRO | VETRI
http://w3id.org/zac/87363_lot_17,10,Bilder; Miniaturen | Kriegs- und Jagd-Waffen; Jagdgerathschaften | Kostumstucke; Kostume; Stickereien | Fayence; glasirte Thonwaaren | OGGETTI IN FERRO | OGGETTI IN LEGNO | OGGETTI IN RAME | OGGETTI IN LATTA | TESSUTI | VETRI
http://w3id.org/zac/87363_lot_7,10,BAULI | Bronce; Messingwaaren | Fayence; glasirte Thonwaaren | Kriegs- und Jagd-Waffen; Jagdgerathschaften | LAMPADE | OGGETTI IN FERRO | OGGETTI IN LATTA | VETRI | SPARTITI MUSICALI | TESSUTI
http://w3id.org/zac/87363_lot_9,10,BRONZI | Bronce; Messingwaaren | Kostumstucke; Kostume; Stickereien | Kriegs- und Jagd-Waffen; Jagdgerathschaften | OGGETTI IN RAME | OGGETTI IN LATTA | OGGETTI VARI | OGGETTI IN FERRO | PIATTI | VETRI
http://w3id.org/zac/87389_lot_3,10,BRONZI | LAMPADE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | MARMI | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI IN CERA | STAMPE E INCISIONI | SCOMPARTI | SCATOLE | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87389_lot_6,10,BRONZI | AVORI | BISCOTTI | MINIATURE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI IN ORO | OGGETTI VARI | Porzellan-Figuren; Gefasse; Tassen; Teller | SCATOLE
http://w3id.org/zac/87389_lot_8,10,AVORI | BRONZI | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | MARMI | OGGETTI VARI | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI IN ORO | PIATTI | SCATOLE | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87424_lot_5,10,DIPINTI | ARGENTI | BRONZI | Gemalde; Stiche | Holz; Meubles | OGGETTI VARI | OTTONI | Porzellan; Fayence; Steingut; Glaser | Textilsachen; Spitzen | SCATOLE
http://w3id.org/zac/87742_lot_17,10,ARMI | Messing; Kupfersachen | Mobel; Holzgegenstande | Glas; Krystall; Spiegel | OGGETTI IN LEGNO | OGGETTI IN LATTA | OGGETTI VARI | Zinn; Bleigegenstande | Porzellan; Fayencen; Marmor; Steingut | VETRI
http://w3id.org/zac/87742_lot_5,10,ARMI | ARGENTI | Mobel; Holzgegenstande | Messing; Kupfersachen | Glas; Krystall; Spiegel | OGGETTI IN LATTA | OGGETTI VARI | Portieren; Geweihe | Zinn; Bleigegenstande | VETRI
http://w3id.org/zac/87763_lot_3,10,Altertumer; Kunstgegenstande | Gobelets; Canettes; Gourdes; Becher; Kannen; Schrauben | MINIATURE | OGGETTI VARI | OGGETTI IN PELTRO | Plaquettes; Plaquetten | Tableaux; Peintures; Gravures | plats; assiettes; Platten; Teller | PLACCHETTE | PIATTI
http://w3id.org/zac/87763_lot_6,10,Altertumer; Kunstgegenstande | ARAZZI | MUNZEN; MEDAILLEN | Munzen; Medaillen | OGGETTI IN RAME | OGGETTI IN LEGNO | Tableaux; Peintures; Gravures | Plaquettes; Plaquetten | plats; assiettes; Platten; Teller | PLACCHETTE | Services a the; Services a cafe; Thee-Service; Kaffee-Service
http://w3id.org/zac/87773_lot_2,10,DIPINTI | BRONZI | Mobel; Figuren | OGGETTI IN LATTA | OGGETTI IN LEGNO | Silber; Bronze | PORCELLANE | VETRI | Porzellane; Fayencen; Steinzeug | Waffen; Gobelin; Facher
http://w3id.org/zac/88026_lot_17,10,ARMI | Ansichten | Bein; Perlmutter; Holzschnitzereien | ACQUERELLI | Aquarelle; Zeichnungen | BRONZI | DIPINTI | OGGETTI IN PIOMBO | STAMPE E INCISIONI | PORCELLANE
http://w3id.org/zac/88058_lot_18,10,CANDELABRI | BESTECKE; WAFFEN; BUCHER; EINBANDE | MOBEL; SPIEGEL; STANDUHREN | MINIATUREN; OLBILDER; STICHE | MINIATUREN; BILDER; STICHE | DOSEN; TASCHENUHREN; FACHER | FAYENCE; MAJOLIKA; STEINGUT; GLAS | OGGETTI VARI | OGGETTI IN CERA | OGGETTI IN PELLE
http://w3id.org/zac/88058_lot_20,10,CORNICI | BESTECKE; WAFFEN; BUCHER; EINBANDE | DOSEN; TASCHENUHREN; FACHER | MOBEL; SPIEGEL; STANDUHREN | MINIATUREN; BILDER; STICHE | MINIATUREN; OLBILDER; STICHE | FAYENCE; MAJOLIKA; STEINGUT; GLAS | OGGETTI VARI | SILBER; EMAIL; DOSEN; TASCHENUHREN; FACHER | SCATOLE
http://w3id.org/zac/88058_lot_21,10,BESTECKE; WAFFEN; BUCHER; EINBANDE | CORNICI | DOSEN; TASCHENUHREN; FACHER | FAYENCE; MAJOLIKA; STEINGUT; GLAS | MINIATUREN; OLBILDER; STICHE | MOBEL; SPIEGEL; STANDUHREN | OGGETTI VARI | OGGETTI IN LATTA | SCATOLE | VASI
http://w3id.org/zac/88058_lot_6,10,CORNICI | MINIATUREN; OLBILDER; STICHE | MINIATUREN; BILDER; STICHE | FAYENCE; MAJOLIKA; STEINGUT; GLAS | MOBEL; SPIEGEL; STANDUHREN | DOSEN; TASCHENUHREN; FACHER | OGGETTI LACCATI | OGGETTI IN ORO | OGGETTI IN CERA | SILBER; EMAIL; DOSEN; TASCHENUHREN; FACHER
http://w3id.org/zac/88067_lot_4,10,ARMI | BRONZI | CERAMICHE | Mobel; Einrichtungsgenstande | Gemalde; Kupferstiche | MINIATURE | Fayence; Majoliken | OGGETTI IN LATTA | PORCELLANE | VETRI
http://w3id.org/zac/88321_lot_6,10,ARTI GRAFICHE | Fayence; Majolika | MINIATURE | FAYENCE; MAJOLIKA | Gold; Silber | GOLD; SILBER | OGGETTI IN LEGNO | OGGETTI IN RAME | TESSUTI | SCULTURE | STAMPE E INCISIONI | PORCELLANE
http://w3id.org/zac/88444_lot_7,10,MOBILI | OGGETTI D'ARTE ORIENTALE | MAIOLICHE | OGGETTI IN LATTA | OGGETTI D'ARTE | TAPPETI | PORCELLANE | STAMPE E INCISIONI | VETRI | TESSUTI
http://w3id.org/zac/88444_lot_8,10,ARGENTI | OGGETTI D'ARTE ORIENTALE | MOBILI | MAIOLICHE | OGGETTI IN ORO | OGGETTI IN LEGNO | OGGETTI IN LATTA | OGGETTI IN RAME | OGGETTI D'ARTE | PORCELLANE
http://w3id.org/zac/88462_lot_6,10,ARGENTI | CERAMICHE | KUPFERSTICHE; FARBDRUCKE | OGGETTI D'ARTE ORIENTALE | OGGETTI VARI | SPECCHI | TESSUTI | PIATTI | SCULTURE | VETRI
http://w3id.org/zac/88462_lot_7,10,CERAMICHE | ARGENTI | OGGETTI D'ARTE ORIENTALE | KUPFERSTICHE; FARBDRUCKE | OGGETTI VARI | OGGETTI IN ORO | TESSUTI | VETRI | VASI | SCULTURE
http://w3id.org/zac/88521_lot_1,10,COPPE | ABITI | ARAZZI | MOBILI | Gold; Silber; Schmuckgegenstande | OGGETTI D'ARTE ORIENTALE | OGGETTI IN LEGNO | SCULTURE | Stoffe; Decken; Teppiche | PORCELLANE
http://w3id.org/zac/88743_lot_10,10,ARMI | ARGENTI | MOBILI | MOBEL; SITZMOBEL | FOTOGRAFIE | LAMPADE | OGGETTI VARI | OGGETTI IN LATTA | PORCELLANE | TESSUTI
http://w3id.org/zac/88743_lot_2,10,ARMI | FOTOGRAFIE | MOBILI | LAMPADE | MOBEL; SITZMOBEL | ORIGINALAQUARELLE; ZEICHNUNGEN | OGGETTI VARI | TESSUTI | PORCELLANE | PIATTI
http://w3id.org/zac/88743_lot_3,10,ARGENTI | ARMI | FOTOGRAFIE | MAIOLICHE | MOBEL; SITZMOBEL | MOBILI | OGGETTI VARI | ORIGINALAQUARELLE; ZEICHNUNGEN | TESSUTI | PIATTI
http://w3id.org/zac/88743_lot_9,10,ARMI | FOTOGRAFIE | MOBEL; SITZMOBEL | MAIOLICHE | LAMPADE | MOBILI | OGGETTI VARI | OGGETTI IN LATTA | ORIGINALAQUARELLE; ZEICHNUNGEN | PORCELLANE
http://w3id.org/zac/88765_lot_13,10,BRONZI | COPPE | ANTICHITA' | JADEARBEITEN; KERAMIK; BRONZEN; CHINESISCHERKNUPFTEPPICH | MOBEL; KERAMIK; SILBER; BRONZEN; UHREN; OSTASIATISCHES KUNSTGEWERBE | OGGETTI IN ORO | OGGETTI IN LEGNO | SPECCHI | VASI | PIATTI
http://w3id.org/zac/90087_lot_20,10,ARMI | GIOIELLI | Fayencen; Majoliken | JAGDBESTECKE; JAGDUTENSILIEN | OGGETTI IN ORO | OGGETTI IN FERRO | OGGETTI IN RAME | ROSENKRANZE; ROSENKRANZANHANGER | VETRI | TABACCHIERE
http://w3id.org/zac/90087_lot_50,10,ARBEITEN IN BRONZE; MESSING; KUPFER | MOBILI | MAIOLICHE | OGGETTI IN ORO | OGGETTI VARI | OGGETTI IN LEGNO | OGGETTI IN METALLO | VETRI | STAGNI | ROSENKRANZE; ROSENKRANZANHANGER
http://w3id.org/zac/4454_lot_3,9,BIANCHERIA | ACQUEFORTI | BRONZI | LAMPADE | LUSTRI | OGGETTI VARI | PIATTI | VETRI | PORCELLANE
http://w3id.org/zac/4554_lot_3,9,ARAZZI | ARREDAMENTI | DECORAZIONI DA PARETE | BIANCHERIA | MOBILI | LAMPADE | PIATTI | SCATOLE | SCOMPARTI
http://w3id.org/zac/51205_lot_3,9,ARGENTI | CERAMICHE | BIANCHERIA | FURNITURE; JAPANESE LACQUER | MERLETTI | OGGETTI LITURGICI | OGGETTI IN METALLO | POTTERY; PORCELAINS | PORCELLANE
http://w3id.org/zac/5731_lot_2,9,BRONZI | ARMI | ARREDAMENTI | MAIOLICHE | MOBILI | OGGETTI VARI | OGGETTI IN LEGNO | PORCELLANE | VETRI
http://w3id.org/zac/5760_lot_I,9,BRONZI | BROCADES; DAMASKS; VELVETS | AVORI | MAIOLICHE | MINIATURE | FAIENCE; LUSTRE WARE | MOBILI | OGGETTI IN ORO | OGGETTI VARI
http://w3id.org/zac/81744_lot_3,9,COSTUMES; GANTS | EPEES; DAGUES; POIGNARDS; HACHES; LANCES | LIBRI | MAIOLICHE | OGGETTI VARI | STRUMENTI MUSICALI | STAMPE E INCISIONI | PLACCHETTE | VETRI
http://w3id.org/zac/81772_lot_7,9,1. aprile | 6 aprile | 30 Marzo 1908 | 31 Marzo 1908 | 8 Aprile | 7 Aprile 1908 | 10 Aprile | OGGETTI VARI | VASI
http://w3id.org/zac/81773_lot_12,9,LAMPADE | MONETE | MINIATURE | PIATTI | PANNELLI | POLTRONE | VASI | SCATOLE | STAMPE E INCISIONI
http://w3id.org/zac/81800_lot_4,9,BRONZI | MOBILI | GIOIELLI | LIBRI | MONETE | MAIOLICHE | OGGETTI VARI | REPERTI ARCHEOLOGICI | VASI
http://w3id.org/zac/81800_lot_6,9,LIBRI | MINIATURE | MAIOLICHE | OGGETTI IN LEGNO | OGGETTI VARI | VASI | REPERTI ARCHEOLOGICI | TESSUTI | STAMPE E INCISIONI
http://w3id.org/zac/81800_lot_8,9,BRONZI | BOTTIGLIE | ARGENTI | GIOIELLI | MINIATURE | LIBRI | MAIOLICHE | MOBILI | REPERTI ARCHEOLOGICI
http://w3id.org/zac/81821_lot_2,9,ARMI | OGGETTI D'ARTE | MOBILI | OGGETTI VARI | PIATTI | Terrecotte; Stucchi | POLTRONE | Stoffe; Merletti | SCULTURE
http://w3id.org/zac/81821_lot_3,9,MOBILI | OGGETTI D'ARTE | OGGETTI VARI | PIATTI | Terrecotte; Stucchi | Stucchi; Terrecotte | Stucchi; terrecotte | SCULTURE | POLTRONE | Stoffe; Merletti
http://w3id.org/zac/81821_lot_4,9,MOBILI | MODELLI | OGGETTI VARI | OGGETTI D'ARTE | Terrecotte; Stucchi | Stoffe; Merletti | SCULTURE | Stucchi; terrecotte | Stucchi; Terrecotte | POLTRONE
http://w3id.org/zac/81831_lot_3,9,DIPINTI | CORNICI | MAIOLICHE | MOBILI | MARMI | OGGETTI D'ARTE | VASI | SEDIE | TESSUTI
http://w3id.org/zac/81831_lot_8,9,CORNICI | DIPINTI | MINIATURE | MARMI | OGGETTI D'ARTE | PIATTI | SCATOLE | VASI | POLTRONE
http://w3id.org/zac/81832_lot_3,9,DIPINTI | LIBRI | MINIATURE | MERLETTI | MOBILI | OGGETTI D'ARTE | OGGETTI VARI | VASI | STOFFE; TRINE
http://w3id.org/zac/81920_lot_2,9,CANDELABRI | LAMPADE | NATURE MORTE | OGGETTI VARI | SPECCHI | SCOMPARTI | SEDIE | VASI | POLTRONE
http://w3id.org/zac/83709_lot_7,9,BIGIOTTERIA | LAQUES; EMAUX CLOISONNES | MOBILI | PERLES; DIAMANTS | OGGETTI IN LEGNO | VENTAGLI | Porcelaines; faiences | PORCELAINES; FAIENCES | Porcelaines; Faiences | TENTURES; BRODERIES; GUIPURES | SEDIE
http://w3id.org/zac/83755_lot_I,9,CUIVRES; FERS; ETAINS | MOBILI | MAIOLICHE | OGGETTI IN LEGNO | PANNELLI | Tapisseries; Tapis | VETRI | VASI | SCULTURE | TAPISSERIES; TAPIS
http://w3id.org/zac/83768_lot_8,9,ARMI | ARREDAMENTI | BAULI | MINIATURE | OGGETTI IN LEGNO | OGGETTI IN METALLO | OGGETTI IN PELTRO | STAMPE E INCISIONI | SCATOLE
http://w3id.org/zac/84114_lot_I,9,DECORAZIONI DA PARETE | BAULI | ARREDAMENTI | PANNELLI | OGGETTI VARI | OGGETTI IN LEGNO | OGGETTI IN METALLO | SCATOLE | STAMPE E INCISIONI
http://w3id.org/zac/87358_lot_7,9,AVORI | ARGENTI | BRONZI | MINIATURE | OGGETTI IN LEGNO | OGGETTI IN FERRO | TERRECOTTE | TESSUTI | PORCELLANE
http://w3id.org/zac/87358_lot_8,9,ARGENTI | BRONZI | AVORI | OGGETTI VARI | OGGETTI IN CERA | OGGETTI IN LEGNO | TESSUTI | TERRECOTTE | STAGNI
http://w3id.org/zac/87362_lot_2,9,MAIOLICHE | Gemalde; Kupferstiche | MOBILI | OGGETTI VARI | OGGETTI IN METALLO | OGGETTI IN ORO | PORCELLANE | VASI | TESSUTI
http://w3id.org/zac/87363_lot_1,9,ABITI | Fayence; glasirte Thonwaaren | MOBILI | MAIOLICHE | OGGETTI IN LEGNO | OGGETTI IN FERRO | OGGETTI VARI | TESSUTI | VETRI
http://w3id.org/zac/87382_lot_4,9,BRONZI | ALTERTÜMER | ARGENTI | OGGETTI VARI | OGGETTI IN FERRO | OGGETTI IN ORO | TAFEL-GERÄTE | SCATOLE | Riechbüchschen; Flacons
http://w3id.org/zac/87389_lot_10,9,CAMINI | AVORI | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | MINIATURE | OGGETTI VARI | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI IN ORO | VASI | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87389_lot_14,9,BRONZI | AVORI | MINIATURE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | OGGETTI IN ORO | OGGETTI VARI | OGGETTI IN METALLO | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87389_lot_17,9,AVORI | LAMPADE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | MINIATURE | OGGETTI IN ORO | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI VARI | SCATOLE | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87389_lot_19,9,BRONZI | AVORI | LAMPADE | MINIATURE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI VARI | Porzellan-Figuren; Gefasse; Tassen; Teller | SCATOLE
http://w3id.org/zac/87389_lot_4,9,AVORI | BRONZI | MARMI | MINIATURE | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | OGGETTI VARI | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | Porzellan-Figuren; Gefasse; Tassen; Teller | VASI
http://w3id.org/zac/87389_lot_9,9,AVORI | Glas; Email-Nippsachen; Bronze; Uhren; Schmuck; Miniaturen | MINIATURE | MARMI | Orden; silberne Pokale; Prachtdegen; Reitpeitschen | OGGETTI IN LEGNO | OGGETTI IN ORO | SCATOLE | Porzellan-Figuren; Gefasse; Tassen; Teller
http://w3id.org/zac/87424_lot_2,9,ANTICHITA' | ARGENTI | Bronce; Kupfer; Messing | Gemalde; Stiche | Elfenbein; Horn; Bernstein; Speckstein; Alabaster | Holz; Meubles | OGGETTI IN ORO | Waffen; Rehgeweihe; Stocke; Musikinstrumente | Porzellan; Fayence; Steingut; Glaser
http://w3id.org/zac/87424_lot_7,9,ARGENTI | BRONZI | Bronce; Kupfer; Messing | Holz; Meubles | Gemalde; Stiche | Elfenbein; Horn; Bernstein; Speckstein; Alabaster | Porzellan; Fayence; Steingut; Glaser | PIATTI | Textilsachen; Spitzen
http://w3id.org/zac/87545_lot_I,9,CORNICI | DECORAZIONI DA PARETE | DIPINTI | MINIATURE | MARMI | Farbenstiche; Schabkunst- und Linienstiche | OGGETTI VARI | OGGETTI IN LEGNO | OGGETTI IN RAME
http://w3id.org/zac/87742_lot_14,9,ARGENTI | ARMI | Mobel; Holzgegenstande | Glas; Krystall; Spiegel | Messing; Kupfersachen | OGGETTI IN LATTA | OGGETTI VARI | VASI | Porzellan; Fayencen; Marmor; Steingut
http://w3id.org/zac/87742_lot_6,9,MINIATURE | Glas; Krystall; Spiegel | Mobel; Holzgegenstande | Messing; Kupfersachen | OGGETTI IN LATTA | OGGETTI VARI | Porzellan; Fayencen; Marmor; Steingut | SCATOLE | Portieren; Geweihe
http://w3id.org/zac/87763_lot_7,9,Altertumer; Kunstgegenstande | MUNZEN; MEDAILLEN | Munzen; Medaillen | FOTOGRAFIE | MINIATURE | OGGETTI IN LEGNO | Taufbecken; Kelche; Weihwasserbecken; Kirchenlampen | Plaquettes; Plaquetten | SCATOLE | PLACCHETTE
http://w3id.org/zac/87763_lot_8,9,Altertumer; Kunstgegenstande | CORNICI | MUNZEN; MEDAILLEN | Munzen; Medaillen | MINIATURE | OGGETTI VARI | SCOMPARTI | PLACCHETTE | PIATTI | Tableaux; Peintures; Gravures
http://w3id.org/zac/87772_lot_4,9,ARMI | CORNICI | LIBRI | MOBILI | LAMPADE | OGGETTI IN LATTA | OGGETTI IN RAME | Porzellan; Fayence; Steingut | VETRI
http://w3id.org/zac/87979_lot_I,9,CORNICI | DIPINTI | CAMINI | Elfenbein; Miniaturen | LAMPADE | OGGETTI IN LEGNO | OGGETTI VARI | STAMPE E INCISIONI | VASI
http://w3id.org/zac/87985_lot_I,9,CERAMICHE | MINIATURE | DISEGNI | LIBRI | MANOSCRITTI | VETRI | SCULTURE | Schmuck; Edelmetallarbeiten | TESSUTI
http://w3id.org/zac/88026_lot_5,9,Aquarelle; Zeichnungen | BRONZI | ARMI | OGGETTI IN LATTA | OGGETTI LITURGICI | OGGETTI IN ORO | VETRI | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88058_lot_19,9,CORNICI | FAYENCE; MAJOLIKA; STEINGUT; GLAS | MINIATUREN; OLBILDER; STICHE | MOBEL; SPIEGEL; STANDUHREN | MINIATUREN; BILDER; STICHE | DOSEN; TASCHENUHREN; FACHER | OGGETTI VARI | OGGETTI IN RAME | OGGETTI IN LEGNO
